MVDATDOC;MVALFDOC;MVNUMDOC;MVDESART;CAT_ART;MVQTAMOV;
02/10/2017;CO;3114;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3114;SCARPA ALTA INVERNALE 696-45;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3115;CAMICIA FLANELLA TG. XL;CAMICIA;3,000;
02/10/2017;CO;3115;GIUBBETTO A.V. TG. XL;GIUBBETTO;1,000;
02/10/2017;CO;3115;MAGLIETTA BIANCA TG. XL;MAGLIETTA;1,000;
02/10/2017;CO;3115;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;3,000;
02/10/2017;CO;3115;PILE TG. XL;PILE L;6,000;
02/10/2017;CO;3115;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;3115;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3115;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;3115;SCARPA BASSA INVERNALE 300-43;SCARPA BASSA;1,000;
02/10/2017;CO;3115;SCARPA BASSA INVERNALE 300-44;SCARPA BASSA;2,000;
02/10/2017;CO;3115;SCARPA BASSA ROCK S3/42;SCARPA BASSA;1,000;
02/10/2017;CO;3115;SCARPA BASSA ROCK S3/44;SCARPA BASSA;1,000;
02/10/2017;CO;3116;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;1,000;
02/10/2017;CO;3116;PILE TG. XXL;PILE L;1,000;
02/10/2017;CO;3116;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;3117;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;1,000;
02/10/2017;CO;3117;PILE TG. M;PILE S;1,000;
02/10/2017;CO;3117;SCARPA ALTA INVERNALE 696-41;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;3118;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;1,000;
02/10/2017;CO;3118;PANTALONE DA LAVORO TG. XXL;PANTALONE LAVORO L;1,000;
02/10/2017;CO;3118;PILE TG. XL;PILE L;1,000;
02/10/2017;CO;3118;PILE TG. XXL;PILE L;1,000;
02/10/2017;CO;3118;SCARPA ALTA INVERNALE 696-45;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3118;SCARPA ALTA INVERNALE 696-46;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3118;SCARPA ALTA SCOTLAND S3/43;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3118;SCARPA ALTA SCOTLAND S3/45;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3119;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;2,000;
02/10/2017;CO;3119;PILE TG. L;PILE S;2,000;
02/10/2017;CO;3119;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;3119;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3120;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;4,000;
02/10/2017;CO;3120;PILE TG. L;PILE S;1,000;
02/10/2017;CO;3120;PILE TG. M;PILE S;3,000;
02/10/2017;CO;3120;SCARPA ALTA INVERNALE 696-40;SCARPA ALTA INVERNALE S;2,000;
02/10/2017;CO;3120;SCARPA ALTA INVERNALE 696-41;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;3120;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;3121;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;1,000;
02/10/2017;CO;3121;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;1,000;
02/10/2017;CO;3121;PILE TG. L;PILE S;1,000;
02/10/2017;CO;3121;PILE TG. XL;PILE L;1,000;
02/10/2017;CO;3121;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;3121;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;3122;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;2,000;
02/10/2017;CO;3122;PILE TG. XL;PILE L;2,000;
02/10/2017;CO;3122;SCARPA ALTA INVERNALE 696-45;SCARPA ALTA INVERNALE XL;2,000;
02/10/2017;CO;3123;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;1,000;
02/10/2017;CO;3123;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;1,000;
02/10/2017;CO;3123;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;1,000;
02/10/2017;CO;3123;PANTALONE DA LAVORO TG. XXL;PANTALONE LAVORO L;1,000;
02/10/2017;CO;3123;PILE TG. L;PILE S;1,000;
02/10/2017;CO;3123;PILE TG. M;PILE S;1,000;
02/10/2017;CO;3123;PILE TG. XXL;PILE L;2,000;
02/10/2017;CO;3123;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;2,000;
02/10/2017;CO;3123;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3123;SCARPA ALTA INVERNALE 696-45;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3124;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;1,000;
02/10/2017;CO;3124;PILE TG. L;PILE S;1,000;
02/10/2017;CO;3124;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;3125;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;2,000;
02/10/2017;CO;3125;PANTALONE DA LAVORO TG. XXL;PANTALONE LAVORO L;1,000;
02/10/2017;CO;3125;PILE TG. XL;PILE L;3,000;
02/10/2017;CO;3125;PILE TG. XXL;PILE L;1,000;
02/10/2017;CO;3125;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;3125;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3125;SCARPA ALTA INVERNALE 696-45;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3125;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
02/10/2017;CO;3126;SCARPA ALTA SCOTLAND S3/43;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3127;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;1,000;
02/10/2017;CO;3127;PILE TG. XL;PILE L;1,000;
02/10/2017;CO;3127;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;3128;SCARPA BASSA INVERNALE 300-39;SCARPA BASSA;1,000;
02/10/2017;CO;3128;TUTA BIANCA TG. L;TUTA;1,000;
02/10/2017;CO;3129;CAMICIA FLANELLA TG. L;CAMICIA;5,000;
02/10/2017;CO;3129;CAMICIA FLANELLA TG. S;CAMICIA;1,000;
02/10/2017;CO;3129;CAMICIA FLANELLA TG. XL;CAMICIA;2,000;
02/10/2017;CO;3129;CAMICIA FLANELLA TG. XXL;CAMICIA;1,000;
02/10/2017;CO;3129;MAGLIETTA BIANCA TG. L;MAGLIETTA;8,000;
02/10/2017;CO;3129;MAGLIETTA BIANCA TG. XXL;MAGLIETTA;1,000;
02/10/2017;CO;3129;PANTALONE DA LAVORO TG. 3XL;PANTALONE LAVORO L;1,000;
02/10/2017;CO;3129;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;12,000;
02/10/2017;CO;3129;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;9,000;
02/10/2017;CO;3129;PANTALONE DA LAVORO TG. S;PANTALONE LAVORO S;4,000;
02/10/2017;CO;3129;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;2,000;
02/10/2017;CO;3129;PILE ALTA VISIBILITA' TG. 3XL;PILE ALTA VISIBILITA';2,000;
02/10/2017;CO;3129;PILE ALTA VISIBILITA' TG. L;PILE ALTA VISIBILITA';7,000;
02/10/2017;CO;3129;PILE ALTA VISIBILITA' TG. XXL;PILE ALTA VISIBILITA';2,000;
02/10/2017;CO;3129;PILE TG. 3XL;PILE L;2,000;
02/10/2017;CO;3129;PILE TG. L;PILE S;6,000;
02/10/2017;CO;3129;PILE TG. M;PILE S;2,000;
02/10/2017;CO;3129;PILE TG. XL;PILE L;13,000;
02/10/2017;CO;3129;PILE TG. XXL;PILE L;2,000;
02/10/2017;CO;3129;SCARPA ALTA INVERNALE 696-41;SCARPA ALTA INVERNALE S;2,000;
02/10/2017;CO;3129;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;3129;SCARPA ALTA SCOTLAND S3/40;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3129;SCARPA ALTA SCOTLAND S3/41;SCARPA ALTA SCOTLAND;3,000;
02/10/2017;CO;3129;SCARPA ALTA SCOTLAND S3/42;SCARPA ALTA SCOTLAND;2,000;
02/10/2017;CO;3129;SCARPA ALTA SCOTLAND S3/43;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3129;SCARPA ALTA SCOTLAND S3/44;SCARPA ALTA SCOTLAND;4,000;
02/10/2017;CO;3129;SCARPA ALTA SCOTLAND S3/45;SCARPA ALTA SCOTLAND;2,000;
02/10/2017;CO;3129;SCARPA ALTA STONE S3/39;SCARPA ALTA STONE S;1,000;
02/10/2017;CO;3129;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;1,000;
02/10/2017;CO;3129;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;2,000;
02/10/2017;CO;3129;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;3129;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
02/10/2017;CO;3129;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;3129;SCARPA BASSA INVERNALE 300-41;SCARPA BASSA;1,000;
02/10/2017;CO;3129;SCARPA BASSA INVERNALE 300-42;SCARPA BASSA;1,000;
02/10/2017;CO;3129;SCARPA BASSA INVERNALE 300-44;SCARPA BASSA;1,000;
02/10/2017;CO;3129;SCARPA BASSA ROCK S3/41;SCARPA BASSA;2,000;
02/10/2017;CO;3129;SCARPA BASSA ROCK S3/42;SCARPA BASSA;2,000;
02/10/2017;CO;3129;SCARPA BASSA ROCK S3/44;SCARPA BASSA;1,000;
02/10/2017;CO;3130;CAMICIA FLANELLA TG. L;CAMICIA;2,000;
02/10/2017;CO;3130;CAMICIA FLANELLA TG. XL;CAMICIA;4,000;
02/10/2017;CO;3130;MAGLIETTA BIANCA TG. L;MAGLIETTA;1,000;
02/10/2017;CO;3130;MAGLIETTA BIANCA TG. XL;MAGLIETTA;1,000;
02/10/2017;CO;3130;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;2,000;
02/10/2017;CO;3130;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;4,000;
02/10/2017;CO;3130;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;1,000;
02/10/2017;CO;3130;PILE TG. L;PILE S;1,000;
02/10/2017;CO;3130;PILE TG. XL;PILE L;2,000;
02/10/2017;CO;3130;SCARPA ALTA INVERNALE 696-41;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;3130;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;3130;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;3130;SCARPA ALTA SCOTLAND S3/40;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3130;SCARPA ALTA SCOTLAND S3/45;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3130;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
02/10/2017;CO;3131;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;2,000;
02/10/2017;CO;3131;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;4,000;
02/10/2017;CO;3131;PILE TG. M;PILE S;1,000;
02/10/2017;CO;3131;PILE TG. XL;PILE L;1,000;
02/10/2017;CO;3131;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;3131;SCARPA ASFALTISTA CHAGOS TG.43;SCARPA ASFALTISTA;1,000;
02/10/2017;CO;3132;SCARPA ALTA SCOTLAND S3/42;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3132;SCARPA ALTA SCOTLAND S3/43;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3133;CAMICIA FLANELLA TG. 3XL;CAMICIA;1,000;
02/10/2017;CO;3133;CAMICIA FLANELLA TG. L;CAMICIA;2,000;
02/10/2017;CO;3133;CAMICIA FLANELLA TG. M;CAMICIA;6,000;
02/10/2017;CO;3133;CAMICIA FLANELLA TG. S;CAMICIA;3,000;
02/10/2017;CO;3133;CAMICIA FLANELLA TG. XL;CAMICIA;3,000;
02/10/2017;CO;3133;GIUBBETTO A.V. TG. S;GIUBBETTO;2,000;
02/10/2017;CO;3133;MAGLIETTA BIANCA TG. L;MAGLIETTA;10,000;
02/10/2017;CO;3133;MAGLIETTA BIANCA TG. M;MAGLIETTA;2,000;
02/10/2017;CO;3133;MAGLIETTA BIANCA TG. XL;MAGLIETTA;1,000;
02/10/2017;CO;3133;PANTALONE A.V. TG. 3XL;PANTALONE;2,000;
02/10/2017;CO;3133;PANTALONE A.V. TG. L;PANTALONE;3,000;
02/10/2017;CO;3133;PANTALONE A.V. TG. M;PANTALONE;10,000;
02/10/2017;CO;3133;PANTALONE A.V. TG. XL;PANTALONE;7,000;
02/10/2017;CO;3133;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;2,000;
02/10/2017;CO;3133;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;4,000;
02/10/2017;CO;3133;PANTALONE DA LAVORO TG. S;PANTALONE LAVORO S;1,000;
02/10/2017;CO;3133;PANTALONE DA LAVORO TG. XXL;PANTALONE LAVORO L;2,000;
02/10/2017;CO;3133;PILE ALTA VISIBILITA' TG. L;PILE ALTA VISIBILITA';4,000;
02/10/2017;CO;3133;PILE ALTA VISIBILITA' TG. M;PILE ALTA VISIBILITA';5,000;
02/10/2017;CO;3133;PILE ALTA VISIBILITA' TG. S;PILE ALTA VISIBILITA';1,000;
02/10/2017;CO;3133;PILE ALTA VISIBILITA' TG. XL;PILE ALTA VISIBILITA';2,000;
02/10/2017;CO;3133;PILE TG. 3XL;PILE L;2,000;
02/10/2017;CO;3133;PILE TG. L;PILE S;2,000;
02/10/2017;CO;3133;PILE TG. M;PILE S;5,000;
02/10/2017;CO;3133;PILE TG. S;PILE S;2,000;
02/10/2017;CO;3133;PILE TG. XL;PILE L;4,000;
02/10/2017;CO;3133;SCARPA ALTA INVERNALE 696-40;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;3133;SCARPA ALTA INVERNALE 696-41;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;3133;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;3133;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;2,000;
02/10/2017;CO;3133;SCARPA ALTA INVERNALE 696-45;SCARPA ALTA INVERNALE XL;2,000;
02/10/2017;CO;3133;SCARPA ALTA INVERNALE 696-46;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3133;SCARPA ALTA INVERNALE 696-47;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3133;SCARPA ALTA SCOTLAND S3/42;SCARPA ALTA SCOTLAND;2,000;
02/10/2017;CO;3133;SCARPA ALTA SCOTLAND S3/43;SCARPA ALTA SCOTLAND;2,000;
02/10/2017;CO;3133;SCARPA ALTA SCOTLAND S3/44;SCARPA ALTA SCOTLAND;2,000;
02/10/2017;CO;3133;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;3133;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;3,000;
02/10/2017;CO;3133;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;3133;SCARPA ASFALTISTA CHAGOS TG.40;SCARPA ASFALTISTA;1,000;
02/10/2017;CO;3133;SCARPA ASFALTISTA CHAGOS TG.42;SCARPA ASFALTISTA;1,000;
02/10/2017;CO;3133;SCARPA ASFALTISTA CHAGOS TG.43;SCARPA ASFALTISTA;1,000;
02/10/2017;CO;3133;SCARPA BASSA INVERNALE 300-41;SCARPA BASSA;2,000;
02/10/2017;CO;3133;SCARPA BASSA INVERNALE 300-43;SCARPA BASSA;1,000;
02/10/2017;CO;3133;SCARPA BASSA INVERNALE 300-44;SCARPA BASSA;1,000;
02/10/2017;CO;3133;SCARPA BASSA INVERNALE 300-48;SCARPA BASSA;1,000;
02/10/2017;CO;3133;SCARPA BASSA ROCK S3/41;SCARPA BASSA;1,000;
02/10/2017;CO;3133;SCARPA BASSA ROCK S3/43;SCARPA BASSA;1,000;
02/10/2017;CO;3133;SCARPA BASSA ROCK S3/44;SCARPA BASSA;1,000;
02/10/2017;CO;3133;STIVALE IN GOMMA GIALLO TG.41;STIVALE;3,000;
02/10/2017;CO;3133;STIVALE IN GOMMA GIALLO TG.42;STIVALE;1,000;
02/10/2017;CO;3133;TUTA VERDE TG. XL;TUTA;1,000;
02/10/2017;CO;3134;CAMICIA FLANELLA TG. XL;CAMICIA;1,000;
02/10/2017;CO;3134;MAGLIETTA BIANCA TG. L;MAGLIETTA;1,000;
02/10/2017;CO;3134;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;1,000;
02/10/2017;CO;3134;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;1,000;
02/10/2017;CO;3134;PILE TG. L;PILE S;1,000;
02/10/2017;CO;3134;PILE TG. XL;PILE L;1,000;
02/10/2017;CO;3134;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;3134;SCARPA ALTA INVERNALE 696-45;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3134;SCARPA ALTA SCOTLAND S3/41;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3134;SCARPA ALTA SCOTLAND S3/44;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3134;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
02/10/2017;CO;3134;SCARPA ASFALTISTA CHAGOS TG.42;SCARPA ASFALTISTA;1,000;
02/10/2017;CO;3134;STIVALE IN GOMMA GIALLO TG.42;STIVALE;1,000;
02/10/2017;CO;3135;CAMICIA FLANELLA TG. L;CAMICIA;1,000;
02/10/2017;CO;3135;MAGLIETTA BIANCA TG. L;MAGLIETTA;1,000;
02/10/2017;CO;3135;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;2,000;
02/10/2017;CO;3135;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;2,000;
02/10/2017;CO;3135;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;3,000;
02/10/2017;CO;3135;PILE TG. L;PILE S;1,000;
02/10/2017;CO;3135;PILE TG. XL;PILE L;4,000;
02/10/2017;CO;3135;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;3135;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;3135;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;2,000;
02/10/2017;CO;3135;SCARPA ALTA SCOTLAND S3/41;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3135;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
02/10/2017;CO;3135;SCARPA BASSA INVERNALE 300-43;SCARPA BASSA;1,000;
02/10/2017;CO;3135;SCARPA BASSA ROCK S3/44;SCARPA BASSA;1,000;
02/10/2017;CO;3135;TUTA VERDE TG. XXL;TUTA;1,000;
02/10/2017;CO;3136;MAGLIETTA BIANCA TG. XL;MAGLIETTA;1,000;
02/10/2017;CO;3136;PILE TG. L;PILE S;1,000;
02/10/2017;CO;3136;PILE TG. M;PILE S;1,000;
02/10/2017;CO;3136;PILE TG. XL;PILE L;2,000;
02/10/2017;CO;3136;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;3136;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;1,000;
02/10/2017;CO;3136;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;3137;CAMICIA FLANELLA TG. L;CAMICIA;1,000;
02/10/2017;CO;3137;CAMICIA FLANELLA TG. XL;CAMICIA;1,000;
02/10/2017;CO;3137;GIUBBETTO A.V. TG. L;GIUBBETTO;1,000;
02/10/2017;CO;3137;MAGLIETTA BIANCA TG. M;MAGLIETTA;1,000;
02/10/2017;CO;3137;MAGLIETTA BIANCA TG. XXL;MAGLIETTA;1,000;
02/10/2017;CO;3137;PANTALONE A.V. TG. L;PANTALONE;1,000;
02/10/2017;CO;3137;PANTALONE A.V. TG. M;PANTALONE;1,000;
02/10/2017;CO;3137;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;3,000;
02/10/2017;CO;3137;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;2,000;
02/10/2017;CO;3137;PILE ALTA VISIBILITA' TG. M;PILE ALTA VISIBILITA';1,000;
02/10/2017;CO;3137;PILE ALTA VISIBILITA' TG. XL;PILE ALTA VISIBILITA';1,000;
02/10/2017;CO;3137;PILE TG. L;PILE S;2,000;
02/10/2017;CO;3137;PILE TG. M;PILE S;1,000;
02/10/2017;CO;3137;PILE TG. XL;PILE L;2,000;
02/10/2017;CO;3137;PILE TG. XXL;PILE L;4,000;
02/10/2017;CO;3137;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3137;SCARPA ALTA INVERNALE 696-47;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;3137;SCARPA ALTA SCOTLAND S3/42;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3137;SCARPA ALTA SCOTLAND S3/46;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3137;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;3137;SCARPA ASFALTISTA CHAGOS TG.42;SCARPA ASFALTISTA;2,000;
02/10/2017;CO;3137;SCARPA ASFALTISTA CHAGOS TG.43;SCARPA ASFALTISTA;1,000;
02/10/2017;CO;3137;SCARPA BASSA INVERNALE 300-43;SCARPA BASSA;1,000;
02/10/2017;CO;3137;SCARPA BASSA INVERNALE 300-44;SCARPA BASSA;1,000;
02/10/2017;CO;3137;SCARPA BASSA INVERNALE 300-45;SCARPA BASSA;1,000;
02/10/2017;CO;3137;SCARPA BASSA ROCK S3/41;SCARPA BASSA;1,000;
02/10/2017;CO;3137;STIVALE IN GOMMA GIALLO TG.43;STIVALE;1,000;
02/10/2017;CO;3138;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;1,000;
02/10/2017;CO;3138;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;1,000;
02/10/2017;CO;3138;PILE TG. L;PILE S;1,000;
02/10/2017;CO;3138;PILE TG. XL;PILE L;1,000;
02/10/2017;CO;3138;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;3138;SCARPA ALTA SCOTLAND S3/42;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3138;SCARPA BASSA INVERNALE 300-43;SCARPA BASSA;1,000;
02/10/2017;CO;3139;CAMICIA FLANELLA TG. XL;CAMICIA;2,000;
02/10/2017;CO;3139;GIUBBETTO A.V. TG. XL;GIUBBETTO;1,000;
02/10/2017;CO;3139;MAGLIETTA BIANCA TG. XL;MAGLIETTA;2,000;
02/10/2017;CO;3139;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;1,000;
02/10/2017;CO;3139;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;2,000;
02/10/2017;CO;3139;PILE ALTA VISIBILITA' TG. L;PILE ALTA VISIBILITA';2,000;
02/10/2017;CO;3139;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;3139;SCARPA BASSA INVERNALE 300-41;SCARPA BASSA;1,000;
02/10/2017;CO;3139;SCARPA BASSA INVERNALE 300-45;SCARPA BASSA;1,000;
02/10/2017;CO;3139;SCARPA BASSA ROCK S3/41;SCARPA BASSA;1,000;
02/10/2017;CO;3139;SCARPA BASSA ROCK S3/44;SCARPA BASSA;1,000;
02/10/2017;CO;3139;STIVALE IN GOMMA GIALLO TG.45;STIVALE;1,000;
02/10/2017;CO;3140;CAMICIA FLANELLA TG. L;CAMICIA;3,000;
02/10/2017;CO;3140;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;2,000;
02/10/2017;CO;3140;SCARPA BASSA INVERNALE 300-42;SCARPA BASSA;2,000;
02/10/2017;CO;3140;SCARPA BASSA ROCK S3/43;SCARPA BASSA;1,000;
02/10/2017;CO;3141;CAMICIA FLANELLA TG. M;CAMICIA;1,000;
02/10/2017;CO;3141;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;2,000;
02/10/2017;CO;3141;PANTALONE DA LAVORO TG. XXL;PANTALONE LAVORO L;1,000;
02/10/2017;CO;3141;PILE TG. M;PILE S;2,000;
02/10/2017;CO;3141;PILE TG. XXL;PILE L;1,000;
02/10/2017;CO;3141;SCARPA ALTA INVERNALE 696-41;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;3141;SCARPA ALTA SCOTLAND S3/41;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3141;SCARPA ALTA SCOTLAND S3/43;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;3141;SCARPA BASSA INVERNALE 300-39;SCARPA BASSA;1,000;
02/10/2017;CO;3141;SCARPA BASSA INVERNALE 300-42;SCARPA BASSA;1,000;
02/10/2017;CO;3141;SCARPA BASSA ROCK S3/42;SCARPA BASSA;1,000;
02/10/2017;CO;3142;CAMICIA FLANELLA TG. M;CAMICIA;3,000;
02/10/2017;CO;3142;CAMICIA FLANELLA TG. XL;CAMICIA;2,000;
02/10/2017;CO;3142;CAMICIA FLANELLA TG. XXL;CAMICIA;1,000;
02/10/2017;CO;3142;MAGLIETTA BIANCA TG. L;MAGLIETTA;2,000;
02/10/2017;CO;3142;MAGLIETTA BIANCA TG. XL;MAGLIETTA;1,000;
02/10/2017;CO;3142;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;4,000;
02/10/2017;CO;3142;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO S;3,000;
02/10/2017;CO;3142;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;3,000;
02/10/2017;CO;3142;PILE TG. L;PILE S;5,000;
02/10/2017;CO;3142;PILE TG. M;PILE S;3,000;
02/10/2017;CO;3142;PILE TG. XL;PILE L;3,000;
02/10/2017;CO;3142;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;3142;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
